parents,has_nurs,form,children,housing,social,health,finance
great_pret,very_crit,incomplete,more,convenient,problematic,not_recom,convenient
great_pret,very_crit,incomplete,more,convenient,nonprob,recommended,inconv
great_pret,very_crit,incomplete,more,convenient,nonprob,priority,inconv
great_pret,very_crit,incomplete,more,convenient,nonprob,not_recom,inconv
great_pret,very_crit,incomplete,more,convenient,slightly_prob,recommended,inconv
great_pret,very_crit,incomplete,more,convenient,slightly_prob,priority,inconv
great_pret,very_crit,incomplete,more,convenient,slightly_prob,not_recom,inconv
great_pret,very_crit,incomplete,more,convenient,problematic,recommended,inconv
great_pret,very_crit,incomplete,more,convenient,problematic,priority,inconv
great_pret,very_crit,incomplete,more,convenient,problematic,not_recom,inconv
great_pret,very_crit,incomplete,more,less_conv,nonprob,recommended,convenient
great_pret,very_crit,incomplete,more,less_conv,nonprob,priority,convenient
great_pret,very_crit,incomplete,more,less_conv,nonprob,not_recom,convenient
great_pret,very_crit,incomplete,more,less_conv,slightly_prob,recommended,convenient
great_pret,very_crit,incomplete,more,less_conv,slightly_prob,priority,convenient
great_pret,very_crit,incomplete,more,less_conv,slightly_prob,not_recom,convenient
great_pret,very_crit,incomplete,more,less_conv,problematic,recommended,convenient
great_pret,very_crit,incomplete,more,less_conv,problematic,priority,convenient
great_pret,very_crit,incomplete,more,less_conv,problematic,not_recom,convenient
great_pret,very_crit,incomplete,more,less_conv,nonprob,recommended,inconv
great_pret,very_crit,incomplete,more,less_conv,nonprob,priority,inconv
great_pret,very_crit,incomplete,more,less_conv,nonprob,not_recom,inconv
great_pret,very_crit,incomplete,more,less_conv,slightly_prob,recommended,inconv
great_pret,very_crit,incomplete,more,less_conv,slightly_prob,priority,inconv
great_pret,very_crit,incomplete,more,less_conv,slightly_prob,not_recom,inconv
great_pret,very_crit,incomplete,more,less_conv,problematic,recommended,inconv
great_pret,very_crit,incomplete,more,less_conv,problematic,priority,inconv
great_pret,very_crit,incomplete,more,less_conv,problematic,not_recom,inconv
great_pret,very_crit,incomplete,more,critical,nonprob,recommended,convenient
great_pret,very_crit,incomplete,more,critical,nonprob,priority,convenient
great_pret,very_crit,incomplete,more,critical,nonprob,not_recom,convenient
great_pret,very_crit,incomplete,more,critical,slightly_prob,recommended,convenient
great_pret,very_crit,incomplete,more,critical,slightly_prob,priority,convenient
great_pret,very_crit,incomplete,more,critical,slightly_prob,not_recom,convenient
great_pret,very_crit,incomplete,more,critical,problematic,recommended,convenient
great_pret,very_crit,incomplete,more,critical,problematic,priority,convenient
great_pret,very_crit,incomplete,more,critical,problematic,not_recom,convenient
great_pret,very_crit,incomplete,more,critical,nonprob,recommended,inconv
great_pret,very_crit,incomplete,more,critical,nonprob,priority,inconv
great_pret,very_crit,incomplete,more,critical,nonprob,not_recom,inconv
great_pret,very_crit,incomplete,more,critical,slightly_prob,recommended,inconv
great_pret,very_crit,incomplete,more,critical,slightly_prob,priority,inconv
great_pret,very_crit,incomplete,more,critical,slightly_prob,not_recom,inconv
great_pret,very_crit,incomplete,more,critical,problematic,recommended,inconv
great_pret,very_crit,incomplete,more,critical,problematic,priority,inconv
great_pret,very_crit,incomplete,more,critical,problematic,not_recom,inconv
great_pret,very_crit,foster,1,convenient,nonprob,recommended,convenient
great_pret,very_crit,foster,1,convenient,nonprob,priority,convenient
great_pret,very_crit,foster,1,convenient,nonprob,not_recom,convenient
great_pret,very_crit,foster,1,convenient,slightly_prob,recommended,convenient
great_pret,very_crit,foster,1,convenient,slightly_prob,priority,convenient
great_pret,very_crit,foster,1,convenient,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,1,convenient,problematic,recommended,convenient
great_pret,very_crit,foster,1,convenient,problematic,priority,convenient
great_pret,very_crit,foster,1,convenient,problematic,not_recom,convenient
great_pret,very_crit,foster,1,convenient,nonprob,recommended,inconv
great_pret,very_crit,foster,1,convenient,nonprob,priority,inconv
great_pret,very_crit,foster,1,convenient,nonprob,not_recom,inconv
great_pret,very_crit,foster,1,convenient,slightly_prob,recommended,inconv
great_pret,very_crit,foster,1,convenient,slightly_prob,priority,inconv
great_pret,very_crit,foster,1,convenient,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,1,convenient,problematic,recommended,inconv
great_pret,very_crit,foster,1,convenient,problematic,priority,inconv
great_pret,very_crit,foster,1,convenient,problematic,not_recom,inconv
great_pret,very_crit,foster,1,less_conv,nonprob,recommended,convenient
great_pret,very_crit,foster,1,less_conv,nonprob,priority,convenient
great_pret,very_crit,foster,1,less_conv,nonprob,not_recom,convenient
great_pret,very_crit,foster,1,less_conv,slightly_prob,recommended,convenient
great_pret,very_crit,foster,1,less_conv,slightly_prob,priority,convenient
great_pret,very_crit,foster,1,less_conv,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,1,less_conv,problematic,recommended,convenient
great_pret,very_crit,foster,1,less_conv,problematic,priority,convenient
great_pret,very_crit,foster,1,less_conv,problematic,not_recom,convenient
great_pret,very_crit,foster,1,less_conv,nonprob,recommended,inconv
great_pret,very_crit,foster,1,less_conv,nonprob,priority,inconv
great_pret,very_crit,foster,1,less_conv,nonprob,not_recom,inconv
great_pret,very_crit,foster,1,less_conv,slightly_prob,recommended,inconv
great_pret,very_crit,foster,1,less_conv,slightly_prob,priority,inconv
great_pret,very_crit,foster,1,less_conv,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,1,less_conv,problematic,recommended,inconv
great_pret,very_crit,foster,1,less_conv,problematic,priority,inconv
great_pret,very_crit,foster,1,less_conv,problematic,not_recom,inconv
great_pret,very_crit,foster,1,critical,nonprob,recommended,convenient
great_pret,very_crit,foster,1,critical,nonprob,priority,convenient
great_pret,very_crit,foster,1,critical,nonprob,not_recom,convenient
great_pret,very_crit,foster,1,critical,slightly_prob,recommended,convenient
great_pret,very_crit,foster,1,critical,slightly_prob,priority,convenient
great_pret,very_crit,foster,1,critical,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,1,critical,problematic,recommended,convenient
great_pret,very_crit,foster,1,critical,problematic,priority,convenient
great_pret,very_crit,foster,1,critical,problematic,not_recom,convenient
great_pret,very_crit,foster,1,critical,nonprob,recommended,inconv
great_pret,very_crit,foster,1,critical,nonprob,priority,inconv
great_pret,very_crit,foster,1,critical,nonprob,not_recom,inconv
great_pret,very_crit,foster,1,critical,slightly_prob,recommended,inconv
great_pret,very_crit,foster,1,critical,slightly_prob,priority,inconv
great_pret,very_crit,foster,1,critical,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,1,critical,problematic,recommended,inconv
great_pret,very_crit,foster,1,critical,problematic,priority,inconv
great_pret,very_crit,foster,1,critical,problematic,not_recom,inconv
great_pret,very_crit,foster,2,convenient,nonprob,recommended,convenient
great_pret,very_crit,foster,2,convenient,nonprob,priority,convenient
great_pret,very_crit,foster,2,convenient,nonprob,not_recom,convenient
great_pret,very_crit,foster,2,convenient,slightly_prob,recommended,convenient
great_pret,very_crit,foster,2,convenient,slightly_prob,priority,convenient
great_pret,very_crit,foster,2,convenient,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,2,convenient,problematic,recommended,convenient
great_pret,very_crit,foster,2,convenient,problematic,priority,convenient
great_pret,very_crit,foster,2,convenient,problematic,not_recom,convenient
great_pret,very_crit,foster,2,convenient,nonprob,recommended,inconv
great_pret,very_crit,foster,2,convenient,nonprob,priority,inconv
great_pret,very_crit,foster,2,convenient,nonprob,not_recom,inconv
great_pret,very_crit,foster,2,convenient,slightly_prob,recommended,inconv
great_pret,very_crit,foster,2,convenient,slightly_prob,priority,inconv
great_pret,very_crit,foster,2,convenient,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,2,convenient,problematic,recommended,inconv
great_pret,very_crit,foster,2,convenient,problematic,priority,inconv
great_pret,very_crit,foster,2,convenient,problematic,not_recom,inconv
great_pret,very_crit,foster,2,less_conv,nonprob,recommended,convenient
great_pret,very_crit,foster,2,less_conv,nonprob,priority,convenient
great_pret,very_crit,foster,2,less_conv,nonprob,not_recom,convenient
great_pret,very_crit,foster,2,less_conv,slightly_prob,recommended,convenient
great_pret,very_crit,foster,2,less_conv,slightly_prob,priority,convenient
great_pret,very_crit,foster,2,less_conv,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,2,less_conv,problematic,recommended,convenient
great_pret,very_crit,foster,2,less_conv,problematic,priority,convenient
great_pret,very_crit,foster,2,less_conv,problematic,not_recom,convenient
great_pret,very_crit,foster,2,less_conv,nonprob,recommended,inconv
great_pret,very_crit,foster,2,less_conv,nonprob,priority,inconv
great_pret,very_crit,foster,2,less_conv,nonprob,not_recom,inconv
great_pret,very_crit,foster,2,less_conv,slightly_prob,recommended,inconv
great_pret,very_crit,foster,2,less_conv,slightly_prob,priority,inconv
great_pret,very_crit,foster,2,less_conv,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,2,less_conv,problematic,recommended,inconv
great_pret,very_crit,foster,2,less_conv,problematic,priority,inconv
great_pret,very_crit,foster,2,less_conv,problematic,not_recom,inconv
great_pret,very_crit,foster,2,critical,nonprob,recommended,convenient
great_pret,very_crit,foster,2,critical,nonprob,priority,convenient
great_pret,very_crit,foster,2,critical,nonprob,not_recom,convenient
great_pret,very_crit,foster,2,critical,slightly_prob,recommended,convenient
great_pret,very_crit,foster,2,critical,slightly_prob,priority,convenient
great_pret,very_crit,foster,2,critical,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,2,critical,problematic,recommended,convenient
great_pret,very_crit,foster,2,critical,problematic,priority,convenient
great_pret,very_crit,foster,2,critical,problematic,not_recom,convenient
great_pret,very_crit,foster,2,critical,nonprob,recommended,inconv
great_pret,very_crit,foster,2,critical,nonprob,priority,inconv
great_pret,very_crit,foster,2,critical,nonprob,not_recom,inconv
great_pret,very_crit,foster,2,critical,slightly_prob,recommended,inconv
great_pret,very_crit,foster,2,critical,slightly_prob,priority,inconv
great_pret,very_crit,foster,2,critical,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,2,critical,problematic,recommended,inconv
great_pret,very_crit,foster,2,critical,problematic,priority,inconv
great_pret,very_crit,foster,2,critical,problematic,not_recom,inconv
great_pret,very_crit,foster,3,convenient,nonprob,recommended,convenient
great_pret,very_crit,foster,3,convenient,nonprob,priority,convenient
great_pret,very_crit,foster,3,convenient,nonprob,not_recom,convenient
great_pret,very_crit,foster,3,convenient,slightly_prob,recommended,convenient
great_pret,very_crit,foster,3,convenient,slightly_prob,priority,convenient
great_pret,very_crit,foster,3,convenient,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,3,convenient,problematic,recommended,convenient
great_pret,very_crit,foster,3,convenient,problematic,priority,convenient
great_pret,very_crit,foster,3,convenient,problematic,not_recom,convenient
great_pret,very_crit,foster,3,convenient,nonprob,recommended,inconv
great_pret,very_crit,foster,3,convenient,nonprob,priority,inconv
great_pret,very_crit,foster,3,convenient,nonprob,not_recom,inconv
great_pret,very_crit,foster,3,convenient,slightly_prob,recommended,inconv
great_pret,very_crit,foster,3,convenient,slightly_prob,priority,inconv
great_pret,very_crit,foster,3,convenient,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,3,convenient,problematic,recommended,inconv
great_pret,very_crit,foster,3,convenient,problematic,priority,inconv
great_pret,very_crit,foster,3,convenient,problematic,not_recom,inconv
great_pret,very_crit,foster,3,less_conv,nonprob,recommended,convenient
great_pret,very_crit,foster,3,less_conv,nonprob,priority,convenient
great_pret,very_crit,foster,3,less_conv,nonprob,not_recom,convenient
great_pret,very_crit,foster,3,less_conv,slightly_prob,recommended,convenient
great_pret,very_crit,foster,3,less_conv,slightly_prob,priority,convenient
great_pret,very_crit,foster,3,less_conv,slightly_prob,not_recom,convenient
great_pret,very_crit,foster,3,less_conv,problematic,recommended,convenient
great_pret,very_crit,foster,3,less_conv,problematic,priority,convenient
great_pret,very_crit,foster,3,less_conv,problematic,not_recom,convenient
great_pret,very_crit,foster,3,less_conv,nonprob,recommended,inconv
great_pret,very_crit,foster,3,less_conv,nonprob,priority,inconv
great_pret,very_crit,foster,3,less_conv,nonprob,not_recom,inconv
great_pret,very_crit,foster,3,less_conv,slightly_prob,recommended,inconv
great_pret,very_crit,foster,3,less_conv,slightly_prob,priority,inconv
great_pret,very_crit,foster,3,less_conv,slightly_prob,not_recom,inconv
great_pret,very_crit,foster,3,less_conv,problematic,recommended,inconv
